Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1764845761,25,,Aggregated,27.400000,0.000000,56,60,62,66,150,180,200,310,1100,1100,1100,782,0,56,72.09692501150901,24.166166999975758,1117.1092769999973,77.45780051150895
1764845762,25,,Aggregated,28.000000,0.000000,55,60,62,66,150,180,200,310,1100,1100,1100,798,0,55,71.63465612030095,24.166166999975758,1117.1092769999973,77.21052631578948
1764845763,25,,Aggregated,29.000000,0.000000,55,60,62,66,150,170,200,300,1100,1100,1100,830,0,55,71.42654006265079,24.166166999975758,1117.1092769999973,77.21686746987952
1764845764,25,,Aggregated,28.400000,0.000000,55,60,61,65,150,170,190,300,1100,1100,1100,856,0,55,70.78079747079434,24.166166999975758,1117.1092769999973,77.27686915887851
1764845765,25,,Aggregated,27.800000,0.000000,55,60,62,65,150,170,190,300,1100,1100,1100,891,0,55,70.71673257687993,24.166166999975758,1117.1092769999973,77.48035914702581
1764845766,25,,Aggregated,28.000000,0.000000,55,60,61,65,150,170,190,280,1100,1100,1100,910,0,55,70.44359016703282,24.166166999975758,1117.1092769999973,77.34945054945055
1764845767,25,,Aggregated,28.500000,0.000000,56,60,62,66,150,170,190,280,1100,1100,1100,953,0,56,70.1574491762854,24.166166999975758,1117.1092769999973,77.62014690451207
1764845768,25,,Aggregated,28.800000,0.000000,56,60,62,66,150,170,190,280,1100,1100,1100,989,0,56,70.02785539838202,24.166166999975758,1117.1092769999973,77.82002022244691
1764845769,25,,Aggregated,28.600000,0.000000,56,60,62,66,150,170,190,280,1100,1100,1100,1015,0,56,70.02326793004877,24.166166999975758,1117.1092769999973,77.9064039408867
1764845771,25,,Aggregated,29.400000,0.000000,56,60,62,66,150,170,190,280,1100,1100,1100,1032,0,56,69.88389508333283,24.166166999975758,1117.1092769999973,77.65213178294573
1764845772,25,,Aggregated,29.300000,0.000000,55,60,62,65,150,170,180,280,1100,1100,1100,1056,0,55,69.41436413825706,22.465841999974145,1117.1092769999973,77.56344696969697
1764845773,25,,Aggregated,28.300000,0.000000,55,60,61,65,150,170,190,280,1100,1100,1100,1087,0,55,69.08715578104804,22.465841999974145,1117.1092769999973,77.65409383624655
1764845774,25,,Aggregated,27.300000,0.000000,55,60,61,65,150,170,190,280,1100,1100,1100,1120,0,55,68.80531442142777,22.465841999974145,1117.1092769999973,77.51339285714286
1764845775,25,,Aggregated,28.700000,0.000000,55,60,61,65,150,170,180,280,1100,1100,1100,1156,0,55,68.40568675778454,22.465841999974145,1117.1092769999973,77.7984429065744
1764845776,25,,Aggregated,28.900000,0.000000,55,60,61,65,150,170,180,280,1100,1100,1100,1184,0,55,68.41903255405306,22.465841999974145,1117.1092769999973,77.93496621621621
1764845777,25,,Aggregated,29.700000,0.000000,55,60,61,65,150,170,180,220,1100,1100,1100,1226,0,55,68.10073835970535,22.465841999974145,1117.1092769999973,77.836867862969
1764845778,25,,Aggregated,29.100000,0.000000,55,60,61,65,150,170,180,220,1100,1100,1100,1248,0,55,68.12170702724251,22.465841999974145,1117.1092769999973,77.85576923076923
1764845779,25,,Aggregated,31.500000,0.000000,55,60,61,65,150,170,180,220,1100,1100,1100,1267,0,55,67.96822793527923,22.465841999974145,1117.1092769999973,77.84530386740332
1764845780,25,,Aggregated,29.300000,0.000000,55,60,61,65,150,170,180,220,1100,1100,1100,1300,0,55,67.7077886292299,22.465841999974145,1117.1092769999973,77.84461538461538
