Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1764715294,25,,Aggregated,15.700000,2.200000,78,83,87,90,97,110,250,270,310,310,310,880,188,78,84.49205603863628,55.46150699998975,314.4081700000072,75.71136363636364
1764715295,25,,Aggregated,16.300000,2.500000,78,83,87,90,97,110,250,270,310,310,310,896,188,78,84.40761496986595,55.46150699998975,314.4081700000072,75.73883928571429
1764715296,25,,Aggregated,15.800000,2.600000,78,83,87,90,97,110,250,270,310,310,310,915,198,78,84.26873925464466,55.46150699998975,314.4081700000072,75.74754098360656
1764715297,25,,Aggregated,16.000000,2.700000,78,83,87,90,97,110,250,270,310,310,310,933,202,78,84.20951098285086,55.46150699998975,314.4081700000072,75.78135048231512
1764715298,25,,Aggregated,15.700000,2.100000,78,83,87,90,97,110,250,270,310,310,310,946,205,78,84.09073556976738,55.46150699998975,314.4081700000072,75.77061310782241
1764715299,25,,Aggregated,16.000000,2.900000,78,82,86,90,97,110,240,270,310,310,310,962,209,78,83.98195686070689,55.46150699998975,314.4081700000072,75.77962577962577
1764715300,25,,Aggregated,16.500000,3.100000,78,82,86,90,97,110,240,270,310,310,310,979,210,78,83.79320222165487,55.46150699998975,314.4081700000072,75.7579162410623
1764715301,25,,Aggregated,16.000000,2.900000,78,82,86,90,96,110,240,270,310,310,310,992,215,78,83.64510891834688,55.46150699998975,314.4081700000072,75.70463709677419
1764715302,25,,Aggregated,16.100000,3.200000,78,82,86,90,96,110,240,270,310,310,310,1009,218,78,83.57577933894953,55.46150699998975,314.4081700000072,75.72447968285431
1764715303,25,,Aggregated,16.200000,3.200000,78,82,86,90,96,110,240,270,310,310,310,1026,220,78,83.46008044931781,55.46150699998975,314.4081700000072,75.72027290448344
1764715304,25,,Aggregated,15.800000,3.600000,78,82,86,89,96,110,240,270,310,310,310,1040,222,78,83.3364355182693,55.46150699998975,314.4081700000072,75.73365384615384
1764715305,25,,Aggregated,15.700000,3.400000,78,82,86,89,96,110,240,270,310,310,310,1057,223,78,83.24293102649015,55.46150699998975,314.4081700000072,75.76064333017976
1764715306,25,,Aggregated,15.900000,3.400000,78,82,86,89,96,110,240,270,310,310,310,1072,225,78,83.16054451305972,55.46150699998975,314.4081700000072,75.77985074626865
1764715307,25,,Aggregated,15.900000,3.500000,78,82,86,89,96,110,240,270,310,310,310,1089,230,78,83.07448603397616,55.46150699998975,314.4081700000072,75.78971533516989
1764715308,25,,Aggregated,16.100000,3.500000,78,82,86,89,96,100,230,260,310,310,310,1103,232,78,83.04705744333627,55.46150699998975,314.4081700000072,75.82139619220308
1764715309,25,,Aggregated,15.800000,2.900000,78,82,86,89,96,100,230,260,310,310,310,1122,233,78,82.88945488591791,55.46150699998975,314.4081700000072,75.81105169340464
1764715310,25,,Aggregated,15.500000,2.700000,78,82,86,89,96,100,230,260,310,310,310,1134,234,78,82.8624269541445,55.46150699998975,314.4081700000072,75.82539682539682
1764715311,25,,Aggregated,15.900000,2.800000,78,82,86,89,96,100,230,260,310,310,310,1150,235,78,82.74058332260853,55.46150699998975,314.4081700000072,75.83478260869565
1764715312,25,,Aggregated,15.800000,2.400000,78,82,86,89,96,100,230,260,310,310,310,1167,237,78,82.70371000942569,55.46150699998975,314.4081700000072,75.83547557840618
1764715313,25,,Aggregated,15.500000,2.300000,78,82,86,89,96,100,230,260,310,310,310,1183,241,78,82.67823410312745,55.46150699998975,314.4081700000072,75.84361792054099
1764715314,25,,Aggregated,15.800000,2.000000,78,82,86,89,96,100,230,260,310,310,310,1196,243,78,82.62559595568541,55.46150699998975,314.4081700000072,75.8428093645485
1764715315,25,,Aggregated,15.900000,2.000000,78,82,85,89,96,100,230,260,310,310,310,1215,246,78,82.47598097695453,55.46150699998975,314.4081700000072,75.85102880658437
1764715316,25,,Aggregated,15.700000,2.100000,78,82,85,89,96,100,230,260,310,310,310,1232,250,78,82.41172990097391,55.46150699998975,314.4081700000072,75.8465909090909
1764715317,25,,Aggregated,16.000000,2.000000,78,82,85,88,96,100,230,260,310,310,310,1246,251,78,82.28557143579442,55.46150699998975,314.4081700000072,75.82504012841092
1764715318,25,,Aggregated,15.700000,2.300000,78,82,85,88,95,100,160,260,310,310,310,1264,252,78,82.23622414636057,55.46150699998975,314.4081700000072,75.86075949367088
1764715319,25,,Aggregated,15.900000,2.300000,78,82,85,88,95,100,160,260,310,310,310,1280,255,78,82.1989455765624,55.46150699998975,314.4081700000072,75.8859375
1764715320,25,,Aggregated,15.700000,2.100000,78,82,85,89,95,100,160,260,310,310,310,1298,263,78,82.16370164175649,55.46150699998975,314.4081700000072,75.88058551617874
1764715321,25,,Aggregated,15.900000,1.900000,78,81,85,88,95,100,160,260,310,310,310,1311,267,78,82.08746327307391,55.46150699998975,314.4081700000072,75.87337909992372
1764715322,25,,Aggregated,15.800000,2.200000,78,81,85,89,95,100,160,260,310,310,310,1328,268,78,82.12900749623482,55.46150699998975,314.4081700000072,75.89231927710843
1764715323,25,,Aggregated,16.200000,2.900000,78,82,85,88,95,100,160,260,310,310,310,1344,272,78,82.113504314732,55.46150699998975,314.4081700000072,75.92113095238095
1764715324,25,,Aggregated,16.200000,3.200000,78,81,85,88,95,100,160,260,310,310,310,1355,272,78,82.08639475424337,55.46150699998975,314.4081700000072,75.94464944649447
1764715325,25,,Aggregated,15.800000,3.000000,78,81,85,88,95,100,160,260,310,310,310,1377,276,78,81.96386639070428,55.46150699998975,314.4081700000072,75.93972403776326
1764715326,25,,Aggregated,16.100000,3.100000,78,81,85,88,95,100,160,260,310,310,310,1390,279,78,81.92990657553948,55.46150699998975,314.4081700000072,75.93669064748201
1764715327,25,,Aggregated,15.400000,2.900000,78,81,85,88,95,100,150,260,310,310,310,1404,282,78,81.91887527421639,55.46150699998975,314.4081700000072,75.95584045584046
1764715328,25,,Aggregated,16.300000,3.100000,78,81,85,88,95,100,150,260,310,310,310,1422,286,78,81.8730798684949,55.46150699998975,314.4081700000072,75.92123769338959
1764715329,25,,Aggregated,16.200000,3.000000,78,81,85,88,95,100,150,260,310,310,310,1436,287,78,81.80524910097478,55.46150699998975,314.4081700000072,75.92339832869081
1764715330,25,,Aggregated,15.900000,3.100000,78,81,85,88,95,100,150,260,310,310,310,1454,289,78,81.78003610797779,55.46150699998975,314.4081700000072,75.94085281980743
1764715331,25,,Aggregated,15.500000,3.400000,78,81,85,88,95,100,150,260,310,310,310,1467,291,78,81.71093500954308,55.46150699998975,314.4081700000072,75.92774369461486
1764715332,25,,Aggregated,15.700000,3.200000,78,81,85,88,95,100,150,260,310,310,310,1483,298,78,81.68495063115293,55.46150699998975,314.4081700000072,75.93122049898854
1764715333,25,,Aggregated,15.600000,2.600000,78,81,85,88,95,100,150,260,310,310,310,1500,301,78,81.60332661199978,55.46150699998975,314.4081700000072,75.90733333333333
1764715334,25,,Aggregated,15.600000,2.500000,78,81,85,88,95,100,140,250,310,310,310,1515,303,78,81.52578598151796,55.46150699998975,314.4081700000072,75.8990099009901
1764715335,25,,Aggregated,15.500000,3.000000,78,81,85,88,95,100,140,250,310,310,310,1531,305,78,81.42276162377512,55.46150699998975,314.4081700000072,75.8824297844546
1764715336,25,,Aggregated,15.500000,2.900000,78,81,85,88,95,100,140,250,310,310,310,1544,310,78,81.39227317163194,55.46150699998975,314.4081700000072,75.89637305699482
